product_id,product_name,product_price,reviews,created_by,category
EL100276,Electronics Subject 276,522.34,Good but overpriced.,Torres Inc,Electronics
EL100277,Electronics Window 277,459.66,Very durable and eco-friendly packaging.,"Lewis, Brock and Wiggins",Electronics
EL100278,Electronics Fill 278,728.77,Great quality and fast delivery!,Reynolds LLC,Electronics
EL100279,Electronics Rule 279,955.06,Good but overpriced.,Ramirez-Gibson,Electronics
EL100280,Electronics Table 280,941.82,Very durable and eco-friendly packaging.,"Simpson, Powell and Scott",Electronics
EL100281,Electronics Want 281,231.07,"Excellent product, highly recommend.",Cunningham Inc,Electronics
EL100282,Electronics Economic 282,730.87,Not worth the price.,Harrison-Singh,Electronics
EL100283,Electronics Employee 283,512.4,Good but overpriced.,Drake PLC,Electronics
EL100284,Electronics Agree 284,343.93,Perfect gift option!,Kim-Lyons,Electronics
EL100285,Electronics Different 285,94.11,Good but overpriced.,Downs-Foster,Electronics
EL100286,Electronics Exist 286,288.01,Good but overpriced.,Irwin Inc,Electronics
EL100287,Electronics Party 287,887.83,Not worth the price.,"Hernandez, Escobar and May",Electronics
EL100288,Electronics Hope 288,128.0,Not worth the price.,"Leon, Bond and Roberts",Electronics
EL100289,Electronics Later 289,357.77,Great quality and fast delivery!,Guerrero-Frederick,Electronics
EL100290,Electronics Add 290,604.17,Good but overpriced.,Chan Inc,Electronics
EL100291,Electronics Attention 291,110.66,"Excellent product, highly recommend.",Johnston Inc,Electronics
EL100292,Electronics Wish 292,335.39,"Excellent product, highly recommend.","Morrison, Lamb and Villanueva",Electronics
EL100293,Electronics Hard 293,669.13,Great quality and fast delivery!,Carson-Wells,Electronics
EL100294,Electronics See 294,153.05,Satisfied with the purchase.,Gilbert and Sons,Electronics
EL100295,Electronics People 295,208.05,Fantastic product with ethical sourcing.,"Hernandez, Rogers and Sellers",Electronics
EL100296,Electronics After 296,596.58,Wouldn’t buy again.,Clark Inc,Electronics
EL100297,Electronics Central 297,371.42,Satisfied with the purchase.,Torres-Pearson,Electronics
EL100298,Electronics Manager 298,980.03,Great quality and fast delivery!,Carter PLC,Electronics
EL100299,Electronics Stage 299,927.71,Very durable and eco-friendly packaging.,"Yu, Weber and Martin",Electronics
EL100300,Electronics Name 300,656.34,Fantastic product with ethical sourcing.,"Ramirez, Porter and Lyons",Electronics
EL100301,Electronics Thousand 301,797.05,Great quality and fast delivery!,Walker LLC,Electronics
EL100302,Electronics Small 302,254.35,"Excellent product, highly recommend.",Hall-Williamson,Electronics
EL100303,Electronics Peace 303,579.8,Very durable and eco-friendly packaging.,Calhoun-Brown,Electronics
EL100304,Electronics Across 304,404.84,Wouldn’t buy again.,"Henry, Nelson and Esparza",Electronics
EL100305,Electronics List 305,496.95,Great quality and fast delivery!,"Massey, Burgess and Fox",Electronics
EL100306,Electronics Until 306,888.59,Great quality and fast delivery!,Moore-Jones,Electronics
EL100307,Electronics Mr 307,457.96,Great quality and fast delivery!,Maddox Ltd,Electronics
EL100308,Electronics Nor 308,53.8,"Average experience, could be better.",Mathis PLC,Electronics
EL100309,Electronics Fight 309,651.42,Satisfied with the purchase.,"Cooley, Garrison and Gray",Electronics
EL100310,Electronics Better 310,44.46,"Excellent product, highly recommend.",Green and Sons,Electronics
EL100311,Electronics Of 311,884.74,Not worth the price.,Waters Inc,Electronics
EL100312,Electronics Exactly 312,821.94,Not worth the price.,"Santos, Vasquez and Skinner",Electronics
EL100313,Electronics Art 313,265.47,Satisfied with the purchase.,"Johnston, Turner and Long",Electronics
EL100314,Electronics Page 314,480.13,"Excellent product, highly recommend.",Rosario-Lewis,Electronics
EL100315,Electronics Kid 315,68.72,Not worth the price.,"Ball, Orozco and Marshall",Electronics
EL100316,Electronics Across 316,73.4,Great quality and fast delivery!,Valdez-Chavez,Electronics
EL100317,Electronics Use 317,6.21,Satisfied with the purchase.,Todd PLC,Electronics
EL100318,Electronics Rather 318,337.79,Great quality and fast delivery!,Fitzgerald PLC,Electronics
EL100319,Electronics They 319,197.84,Great quality and fast delivery!,Singh-Smith,Electronics
EL100320,Electronics Short 320,883.79,Wouldn’t buy again.,Fleming-Chen,Electronics
EL100321,Electronics Artist 321,161.89,Very durable and eco-friendly packaging.,"Henson, Sandoval and Rosario",Electronics
EL100322,Electronics Budget 322,299.96,"Excellent product, highly recommend.",Cox LLC,Electronics
EL100323,Electronics Offer 323,514.54,"Average experience, could be better.","Villarreal, Carson and Peters",Electronics
EL100324,Electronics Item 324,341.25,Fantastic product with ethical sourcing.,Adams Group,Electronics
EL100325,Electronics Movement 325,140.18,Satisfied with the purchase.,Mcdonald-Rios,Electronics
EL100326,Electronics Father 326,994.11,Perfect gift option!,Wright LLC,Electronics
EL100327,Electronics Education 327,782.69,Very durable and eco-friendly packaging.,Gonzalez Group,Electronics
EL100328,Electronics See 328,817.75,Not worth the price.,"Taylor, Heath and Best",Electronics
EL100329,Electronics Weight 329,32.58,Very durable and eco-friendly packaging.,"Davis, Conner and Haney",Electronics
EL100330,Electronics Impact 330,815.27,Great quality and fast delivery!,"Burns, Mendoza and Prince",Electronics
EL100331,Electronics Job 331,79.12,Great quality and fast delivery!,Garrett LLC,Electronics
EL100332,Electronics Back 332,74.12,Perfect gift option!,Gilbert-Ortiz,Electronics
EL100333,Electronics Produce 333,906.87,Perfect gift option!,"Morris, Ortiz and Smith",Electronics
EL100334,Electronics Whom 334,158.82,"Average experience, could be better.",Harrison-Romero,Electronics
EL100335,Electronics Specific 335,622.72,Great quality and fast delivery!,Vincent-Powers,Electronics
EL100336,Electronics Mr 336,650.4,Fantastic product with ethical sourcing.,Wells LLC,Electronics
EL100337,Electronics Score 337,53.36,"Excellent product, highly recommend.","Thompson, Green and Smith",Electronics
EL100338,Electronics Black 338,256.07,Satisfied with the purchase.,Arias and Sons,Electronics
EL100339,Electronics Hospital 339,951.43,Satisfied with the purchase.,Lee-Barry,Electronics
EL100340,Electronics Away 340,407.15,Satisfied with the purchase.,Vasquez-Wilson,Electronics
EL100341,Electronics Air 341,563.34,Perfect gift option!,"White, Montes and Powell",Electronics
EL100342,Electronics Candidate 342,894.05,Great quality and fast delivery!,Travis Group,Electronics
EL100343,Electronics Moment 343,952.12,Wouldn’t buy again.,Cook-Jacobs,Electronics
EL100344,Electronics Natural 344,93.68,Very durable and eco-friendly packaging.,"Brown, Wright and Marshall",Electronics
EL100345,Electronics Government 345,731.57,Perfect gift option!,Daniels and Sons,Electronics
EL100346,Electronics Cup 346,86.88,Fantastic product with ethical sourcing.,Collins PLC,Electronics
EL100347,Electronics Among 347,927.65,Wouldn’t buy again.,"Jacobs, Willis and Perez",Electronics
EL100348,Electronics Lawyer 348,884.64,"Excellent product, highly recommend.",Hall-Gardner,Electronics
EL100349,Electronics Daughter 349,644.46,Satisfied with the purchase.,"Ramos, Evans and Oconnor",Electronics
EL100350,Electronics Perform 350,235.15,"Average experience, could be better.",Anderson Inc,Electronics
EL100351,Electronics This 351,947.56,Fantastic product with ethical sourcing.,"Jones, Castillo and Gray",Electronics
EL100352,Electronics Here 352,762.52,Wouldn’t buy again.,Mosley-Ramirez,Electronics
EL100353,Electronics Radio 353,434.77,"Average experience, could be better.",Mcdowell-Page,Electronics
EL100354,Electronics Listen 354,489.22,Fantastic product with ethical sourcing.,Lin-Arnold,Electronics
EL100355,Electronics Meet 355,931.96,Satisfied with the purchase.,"Campbell, Calhoun and Lamb",Electronics
EL100356,Electronics Carry 356,32.2,Fantastic product with ethical sourcing.,"Hansen, Lopez and Gomez",Electronics
EL100357,Electronics Record 357,752.59,Satisfied with the purchase.,Ramirez-Stewart,Electronics
EL100358,Electronics Seem 358,438.32,Good but overpriced.,"Blackburn, Guzman and Peterson",Electronics
EL100359,Electronics Walk 359,870.22,Wouldn’t buy again.,Casey-Aguirre,Electronics
EL100360,Electronics Sport 360,243.78,"Average experience, could be better.","Weber, Singh and Barnes",Electronics
EL100361,Electronics Technology 361,578.44,Satisfied with the purchase.,Chavez-Fischer,Electronics
EL100362,Electronics Give 362,253.73,Wouldn’t buy again.,"Henderson, Rowe and Cisneros",Electronics
EL100363,Electronics Character 363,518.86,Perfect gift option!,"Middleton, Adams and Russell",Electronics
EL100364,Electronics Season 364,311.67,Great quality and fast delivery!,"Reyes, Brooks and Payne",Electronics
EL100365,Electronics In 365,486.52,Satisfied with the purchase.,Neal-Smith,Electronics
EL100366,Electronics Adult 366,930.12,"Excellent product, highly recommend.",Thomas Ltd,Electronics
EL100367,Electronics Action 367,974.15,Great quality and fast delivery!,"Smith, Adams and Mills",Electronics
EL100368,Electronics Part 368,192.87,Satisfied with the purchase.,"Chavez, Davis and Murphy",Electronics
EL100369,Electronics Far 369,524.71,"Excellent product, highly recommend.",Joyce Ltd,Electronics
EL100370,Electronics Degree 370,520.36,"Average experience, could be better.",Alvarez-Estrada,Electronics
EL100371,Electronics Course 371,322.38,Very durable and eco-friendly packaging.,Johnson-Williamson,Electronics
EL100372,Electronics Everyone 372,564.43,Great quality and fast delivery!,Brooks PLC,Electronics
EL100373,Electronics Current 373,481.32,Very durable and eco-friendly packaging.,"Robinson, Martinez and Thompson",Electronics
EL100374,Electronics Executive 374,885.42,Perfect gift option!,Francis LLC,Electronics
EL100375,Electronics Level 375,985.19,Not worth the price.,Hayden-Gonzalez,Electronics
EL100376,Electronics Their 376,369.38,Not worth the price.,Hayes Inc,Electronics
EL100377,Electronics Collection 377,704.26,Very durable and eco-friendly packaging.,"Ramsey, Williamson and Rodriguez",Electronics
EL100378,Electronics Body 378,564.67,Good but overpriced.,"Watson, Kennedy and Jones",Electronics
EL100379,Electronics Job 379,778.17,Good but overpriced.,Lee-Barron,Electronics
EL100380,Electronics Ahead 380,758.65,Wouldn’t buy again.,Morgan-Hensley,Electronics
EL100381,Electronics Shoulder 381,487.61,Not worth the price.,Johnson-Donovan,Electronics
EL100382,Electronics Beat 382,573.06,Good but overpriced.,Rogers-Mcguire,Electronics
EL100383,Electronics So 383,390.65,Satisfied with the purchase.,Williams and Sons,Electronics
EL100384,Electronics Authority 384,313.21,Fantastic product with ethical sourcing.,Bell Group,Electronics
EL100385,Electronics Manage 385,165.89,Very durable and eco-friendly packaging.,Myers-Ramsey,Electronics
EL100386,Electronics Benefit 386,324.5,Perfect gift option!,"Wells, Carter and Sosa",Electronics
EL100387,Electronics Century 387,918.06,"Excellent product, highly recommend.","Nguyen, Miller and Evans",Electronics
EL100388,Electronics Air 388,430.25,"Excellent product, highly recommend.","Chaney, Hale and Quinn",Electronics
EL100389,Electronics Color 389,366.45,"Average experience, could be better.",Hoover and Sons,Electronics
EL100390,Electronics Employee 390,149.17,"Excellent product, highly recommend.","Jacobs, Arias and Vaughn",Electronics
EL100391,Electronics Successful 391,407.44,"Average experience, could be better.",Sanders-Costa,Electronics
EL100392,Electronics Room 392,936.8,Very durable and eco-friendly packaging.,Richards-Taylor,Electronics
EL100393,Electronics Set 393,266.8,Fantastic product with ethical sourcing.,"Johnson, Mullen and Davis",Electronics
EL100394,Electronics Office 394,146.81,Wouldn’t buy again.,"Kennedy, Vincent and Rocha",Electronics
EL100395,Electronics East 395,255.97,"Excellent product, highly recommend.",Jones-Booth,Electronics
EL100396,Electronics Media 396,77.32,"Excellent product, highly recommend.",Whitaker-Adams,Electronics
EL100397,Electronics Toward 397,359.34,"Average experience, could be better.","Smith, Hester and Mccall",Electronics
EL100398,Electronics Of 398,965.81,"Excellent product, highly recommend.",Roy-Rogers,Electronics
EL100399,Electronics Cup 399,450.46,Not worth the price.,Schmitt and Sons,Electronics
EL100400,Electronics Serve 400,89.55,Not worth the price.,Bishop Group,Electronics
EL100401,Electronics Section 401,66.72,Great quality and fast delivery!,Powers Ltd,Electronics
EL100402,Electronics Stay 402,791.02,Wouldn’t buy again.,Medina-Horton,Electronics
EL100403,Electronics Mrs 403,49.56,Satisfied with the purchase.,"Owens, Collins and Rivera",Electronics
EL100404,Electronics Box 404,191.67,Great quality and fast delivery!,Johnson Group,Electronics
EL100405,Electronics Nothing 405,585.27,"Average experience, could be better.",Escobar LLC,Electronics
EL100406,Electronics Save 406,640.08,Wouldn’t buy again.,Riggs-Guerra,Electronics
EL100407,Electronics Concern 407,327.42,"Average experience, could be better.",Hayes Group,Electronics
EL100408,Electronics Fast 408,494.84,Perfect gift option!,"Vaughan, Jones and Murray",Electronics
EL100409,Electronics Others 409,206.03,Perfect gift option!,Thompson LLC,Electronics
EL100410,Electronics Beautiful 410,38.21,Fantastic product with ethical sourcing.,Jones-Moreno,Electronics
EL100411,Electronics Character 411,413.2,Great quality and fast delivery!,Hill-Livingston,Electronics
EL100412,Electronics Everything 412,960.28,Fantastic product with ethical sourcing.,Ware-Juarez,Electronics
EL100413,Electronics Fight 413,939.95,Fantastic product with ethical sourcing.,Nguyen-Brady,Electronics
EL100414,Electronics Quickly 414,425.72,Not worth the price.,Andrews Group,Electronics
EL100415,Electronics Drop 415,324.88,"Average experience, could be better.","Davidson, Rice and Stewart",Electronics
EL100416,Electronics Say 416,291.96,Satisfied with the purchase.,Davies and Sons,Electronics
EL100417,Electronics Push 417,79.95,Perfect gift option!,Blair-Small,Electronics
EL100418,Electronics Organization 418,915.85,"Excellent product, highly recommend.",Gilbert PLC,Electronics
EL100419,Electronics Interesting 419,181.92,Not worth the price.,"Kennedy, Perry and Smith",Electronics
EL100420,Electronics Miss 420,748.62,Fantastic product with ethical sourcing.,Ramirez-Flowers,Electronics
EL100421,Electronics Ask 421,95.36,Wouldn’t buy again.,"Watts, Malone and Williams",Electronics
EL100422,Electronics Challenge 422,893.79,Satisfied with the purchase.,"Salazar, Johnson and Hill",Electronics
EL100423,Electronics Pick 423,942.7,Very durable and eco-friendly packaging.,Burke-White,Electronics
EL100424,Electronics There 424,726.39,Not worth the price.,"Wolf, Gonzales and Richmond",Electronics
EL100425,Electronics Leg 425,409.31,Wouldn’t buy again.,Brown-Carrillo,Electronics
EL100426,Electronics Despite 426,339.42,Fantastic product with ethical sourcing.,"Morris, Patel and Sanchez",Electronics
EL100427,Electronics Tv 427,16.89,Perfect gift option!,Burns and Sons,Electronics
EL100428,Electronics Avoid 428,696.65,Fantastic product with ethical sourcing.,Everett-Lawrence,Electronics
