product_id,product_name,product_price,category,reviews,environmental_impact_score,labor_rights_score,animal_welfare_score,corporate_governance_score
EL101107,Electronics Pm 1107,605.44,Electronics,"Exceeded my expectations, fantastic product. | Great value for the price, highly recommend. | Performance is smooth and fast. | Stopped working after a few weeks. | Poor sound quality, not satisfied. | Display is sharp and vibrant. | Build quality feels cheap. | Very easy to set up and operate. | Connectivity issues with Wi-Fi and Bluetooth. | Compact design and very lightweight.",5.0,5.0,5.0,5.6
EL101108,Electronics Life 1108,723.13,Electronics,"Compact design and very lightweight. | Very easy to set up and operate. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Exceeded my expectations, fantastic product. | Connectivity issues with Wi-Fi and Bluetooth. | Stopped working after a few weeks. | Battery life is excellent and long-lasting. | Build quality feels cheap. | Performance is smooth and fast.",5.0,5.0,5.0,7.3
EL101109,Electronics Strong 1109,197.5,Electronics,"Exceeded my expectations, fantastic product. | Very easy to set up and operate. | Great value for the price, highly recommend. | Poor sound quality, not satisfied. | Connectivity issues with Wi-Fi and Bluetooth. | Display is sharp and vibrant. | Stopped working after a few weeks. | Performance is smooth and fast. | Build quality feels cheap. | Compact design and very lightweight. | Overheats quickly after continuous use. | Battery life is excellent and long-lasting.",5.0,5.0,5.0,6.1
EL101110,Electronics Will 1110,629.4,Electronics,"Exceeded my expectations, fantastic product. | Build quality feels cheap. | Poor sound quality, not satisfied. | Display is sharp and vibrant. | Great value for the price, highly recommend. | Connectivity issues with Wi-Fi and Bluetooth. | Battery life is excellent and long-lasting. | Compact design and very lightweight. | Very easy to set up and operate. | Performance is smooth and fast. | Overheats quickly after continuous use.",5.0,5.0,5.0,6.4
EL101111,Electronics Next 1111,528.39,Electronics,"Poor sound quality, not satisfied. | Compact design and very lightweight. | Build quality feels cheap. | Display is sharp and vibrant. | Performance is smooth and fast. | Battery life is excellent and long-lasting. | Great value for the price, highly recommend. | Exceeded my expectations, fantastic product. | Overheats quickly after continuous use. | Stopped working after a few weeks. | Very easy to set up and operate. | Connectivity issues with Wi-Fi and Bluetooth.",5.0,5.0,5.0,6.1
EL101112,Electronics Successful 1112,392.02,Electronics,"Exceeded my expectations, fantastic product. | Build quality feels cheap. | Great value for the price, highly recommend. | Very easy to set up and operate. | Battery life is excellent and long-lasting. | Performance is smooth and fast. | Compact design and very lightweight. | Poor sound quality, not satisfied. | Stopped working after a few weeks. | Overheats quickly after continuous use.",5.0,5.0,5.0,5.9
EL101113,Electronics Congress 1113,864.18,Electronics,"Overheats quickly after continuous use. | Very easy to set up and operate. | Great value for the price, highly recommend. | Build quality feels cheap. | Performance is smooth and fast. | Display is sharp and vibrant. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth. | Exceeded my expectations, fantastic product. | Stopped working after a few weeks. | Battery life is excellent and long-lasting. | Poor sound quality, not satisfied.",5.0,5.0,5.0,6.1
EL101114,Electronics Teacher 1114,148.43,Electronics,"Compact design and very lightweight. | Stopped working after a few weeks. | Exceeded my expectations, fantastic product. | Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Poor sound quality, not satisfied. | Display is sharp and vibrant. | Connectivity issues with Wi-Fi and Bluetooth. | Performance is smooth and fast. | Great value for the price, highly recommend.",5.0,5.0,5.0,6.0
EL101115,Electronics Executive 1115,426.36,Electronics,"Display is sharp and vibrant. | Exceeded my expectations, fantastic product. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate. | Compact design and very lightweight. | Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Poor sound quality, not satisfied. | Great value for the price, highly recommend. | Stopped working after a few weeks. | Build quality feels cheap.",5.0,5.0,5.0,6.1
EL101116,Electronics Building 1116,266.71,Electronics,"Battery life is excellent and long-lasting. | Very easy to set up and operate. | Overheats quickly after continuous use. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Poor sound quality, not satisfied. | Exceeded my expectations, fantastic product. | Stopped working after a few weeks. | Display is sharp and vibrant. | Great value for the price, highly recommend.",5.0,5.0,5.0,6.1
EL101117,Electronics Identify 1117,58.02,Electronics,"Compact design and very lightweight. | Overheats quickly after continuous use. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate. | Great value for the price, highly recommend. | Stopped working after a few weeks. | Exceeded my expectations, fantastic product. | Battery life is excellent and long-lasting. | Display is sharp and vibrant. | Performance is smooth and fast. | Poor sound quality, not satisfied.",5.0,5.0,5.0,6.1
EL101118,Electronics How 1118,594.67,Electronics,"Very easy to set up and operate. | Great value for the price, highly recommend. | Stopped working after a few weeks. | Performance is smooth and fast. | Battery life is excellent and long-lasting. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth. | Poor sound quality, not satisfied. | Exceeded my expectations, fantastic product. | Compact design and very lightweight. | Display is sharp and vibrant. | Overheats quickly after continuous use.",5.0,5.0,5.0,6.1
EL101119,Electronics Exactly 1119,644.0,Electronics,"Battery life is excellent and long-lasting. | Display is sharp and vibrant. | Compact design and very lightweight. | Overheats quickly after continuous use. | Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Stopped working after a few weeks. | Build quality feels cheap. | Great value for the price, highly recommend. | Connectivity issues with Wi-Fi and Bluetooth.",5.0,5.0,5.0,7.4
EL101120,Electronics Affect 1120,103.76,Electronics,"Great value for the price, highly recommend. | Display is sharp and vibrant. | Overheats quickly after continuous use. | Connectivity issues with Wi-Fi and Bluetooth. | Stopped working after a few weeks. | Very easy to set up and operate. | Poor sound quality, not satisfied. | Battery life is excellent and long-lasting. | Build quality feels cheap. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Compact design and very lightweight.",5.0,5.0,5.0,6.1
EL101121,Electronics Own 1121,959.57,Electronics,"Stopped working after a few weeks. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth. | Battery life is excellent and long-lasting. | Display is sharp and vibrant. | Compact design and very lightweight. | Poor sound quality, not satisfied. | Build quality feels cheap. | Great value for the price, highly recommend. | Very easy to set up and operate.",5.0,5.0,5.0,5.9
EL101122,Electronics When 1122,921.01,Electronics,"Overheats quickly after continuous use. | Connectivity issues with Wi-Fi and Bluetooth. | Stopped working after a few weeks. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Poor sound quality, not satisfied. | Performance is smooth and fast. | Build quality feels cheap. | Exceeded my expectations, fantastic product. | Very easy to set up and operate. | Compact design and very lightweight. | Great value for the price, highly recommend.",5.0,5.0,5.0,6.1
EL101123,Electronics I 1123,813.87,Electronics,"Exceeded my expectations, fantastic product. | Build quality feels cheap. | Performance is smooth and fast. | Battery life is excellent and long-lasting. | Display is sharp and vibrant. | Compact design and very lightweight. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Very easy to set up and operate. | Connectivity issues with Wi-Fi and Bluetooth. | Stopped working after a few weeks. | Poor sound quality, not satisfied.",5.0,5.0,5.0,6.1
EL101124,Electronics Own 1124,120.22,Electronics,"Battery life is excellent and long-lasting. | Exceeded my expectations, fantastic product. | Overheats quickly after continuous use. | Performance is smooth and fast. | Stopped working after a few weeks. | Very easy to set up and operate. | Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Compact design and very lightweight. | Poor sound quality, not satisfied. | Great value for the price, highly recommend. | Display is sharp and vibrant.",5.0,5.0,5.0,6.1
EL101125,Electronics Space 1125,487.31,Electronics,"Exceeded my expectations, fantastic product. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Poor sound quality, not satisfied. | Battery life is excellent and long-lasting. | Compact design and very lightweight. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth. | Performance is smooth and fast. | Display is sharp and vibrant. | Very easy to set up and operate.",5.0,5.0,5.0,6.4
EL101126,Electronics Site 1126,167.85,Electronics,"Battery life is excellent and long-lasting. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Display is sharp and vibrant. | Great value for the price, highly recommend. | Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Overheats quickly after continuous use.",5.0,5.0,5.0,6.1
EL101127,Electronics Bag 1127,795.52,Electronics,"Stopped working after a few weeks. | Performance is smooth and fast. | Overheats quickly after continuous use. | Display is sharp and vibrant. | Exceeded my expectations, fantastic product. | Build quality feels cheap. | Battery life is excellent and long-lasting. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth. | Great value for the price, highly recommend.",5.0,5.0,5.0,7.4
