product_id,product_name,product_price,reviews,created_by,Environmental Impact,Labor Rights,Animal Welfare,Corporate Governance,sentiment,sentiment_score
EL100277,Electronics Window 277,459.66,"Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Compact design and very lightweight. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Stopped working after a few weeks. | Very easy to set up and operate. | Build quality feels cheap. | Great value for the price, highly recommend. | Overheats quickly after continuous use. | Poor sound quality, not satisfied.","Lewis, Brock and Wiggins",66,51,88,39,neutral,62
EL100278,Electronics Fill 278,728.77,"Great value for the price, highly recommend. | Battery life is excellent and long-lasting. | Display is sharp and vibrant. | Poor sound quality, not satisfied. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Overheats quickly after continuous use. | Compact design and very lightweight. | Build quality feels cheap. | Exceeded my expectations, fantastic product. | Very easy to set up and operate.",Reynolds LLC,50,20,74,52,negative,36
EL100279,Electronics Rule 279,955.06,"Stopped working after a few weeks. | Battery life is excellent and long-lasting. | Exceeded my expectations, fantastic product. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Display is sharp and vibrant. | Connectivity issues with Wi-Fi and Bluetooth. | Performance is smooth and fast. | Great value for the price, highly recommend. | Compact design and very lightweight. | Overheats quickly after continuous use. | Build quality feels cheap.",Ramirez-Gibson,81,73,44,34,positive,86
EL100280,Electronics Table 280,941.82,"Great value for the price, highly recommend. | Very easy to set up and operate. | Connectivity issues with Wi-Fi and Bluetooth. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Display is sharp and vibrant. | Stopped working after a few weeks. | Overheats quickly after continuous use. | Compact design and very lightweight. | Battery life is excellent and long-lasting. | Build quality feels cheap.","Simpson, Powell and Scott",75,65,96,26,neutral,63
EL100281,Electronics Want 281,231.07,"Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Poor sound quality, not satisfied. | Performance is smooth and fast. | Very easy to set up and operate. | Display is sharp and vibrant. | Connectivity issues with Wi-Fi and Bluetooth. | Exceeded my expectations, fantastic product. | Build quality feels cheap.",Cunningham Inc,30,60,53,69,negative,9
EL100282,Electronics Economic 282,730.87,"Exceeded my expectations, fantastic product. | Overheats quickly after continuous use. | Battery life is excellent and long-lasting. | Connectivity issues with Wi-Fi and Bluetooth. | Stopped working after a few weeks. | Compact design and very lightweight. | Build quality feels cheap. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Display is sharp and vibrant. | Performance is smooth and fast. | Great value for the price, highly recommend.",Harrison-Singh,45,60,31,29,positive,91
EL100283,Electronics Employee 283,512.4,"Great value for the price, highly recommend. | Overheats quickly after continuous use. | Stopped working after a few weeks. | Battery life is excellent and long-lasting. | Performance is smooth and fast. | Compact design and very lightweight. | Build quality feels cheap. | Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Poor sound quality, not satisfied. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate.",Drake PLC,46,27,40,98,neutral,58
EL100284,Electronics Agree 284,343.93,"Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Stopped working after a few weeks. | Exceeded my expectations, fantastic product. | Great value for the price, highly recommend. | Connectivity issues with Wi-Fi and Bluetooth. | Overheats quickly after continuous use. | Performance is smooth and fast.",Kim-Lyons,76,51,48,56,negative,24
EL100285,Electronics Different 285,94.11,"Compact design and very lightweight. | Great value for the price, highly recommend. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Very easy to set up and operate. | Overheats quickly after continuous use. | Poor sound quality, not satisfied. | Build quality feels cheap. | Performance is smooth and fast. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Exceeded my expectations, fantastic product.",Downs-Foster,46,49,70,78,positive,88
EL100286,Electronics Exist 286,288.01,"Very easy to set up and operate. | Build quality feels cheap. | Poor sound quality, not satisfied. | Exceeded my expectations, fantastic product. | Great value for the price, highly recommend. | Connectivity issues with Wi-Fi and Bluetooth. | Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Compact design and very lightweight. | Stopped working after a few weeks. | Display is sharp and vibrant.",Irwin Inc,78,65,42,94,neutral,64
EL100287,Electronics Party 287,887.83,"Build quality feels cheap. | Battery life is excellent and long-lasting. | Display is sharp and vibrant. | Very easy to set up and operate. | Great value for the price, highly recommend. | Poor sound quality, not satisfied. | Overheats quickly after continuous use. | Stopped working after a few weeks. | Compact design and very lightweight. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth.","Hernandez, Escobar and May",81,71,52,82,negative,32
EL100288,Electronics Hope 288,128.0,"Great value for the price, highly recommend. | Connectivity issues with Wi-Fi and Bluetooth. | Display is sharp and vibrant. | Overheats quickly after continuous use. | Stopped working after a few weeks. | Exceeded my expectations, fantastic product. | Build quality feels cheap. | Battery life is excellent and long-lasting. | Performance is smooth and fast. | Compact design and very lightweight. | Very easy to set up and operate. | Poor sound quality, not satisfied.","Leon, Bond and Roberts",39,80,27,40,positive,91
EL100289,Electronics Later 289,357.77,"Battery life is excellent and long-lasting. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate. | Compact design and very lightweight. | Performance is smooth and fast. | Stopped working after a few weeks. | Exceeded my expectations, fantastic product. | Overheats quickly after continuous use. | Great value for the price, highly recommend.",Guerrero-Frederick,22,32,61,98,neutral,47
EL100290,Electronics Add 290,604.17,"Very easy to set up and operate. | Display is sharp and vibrant. | Performance is smooth and fast. | Compact design and very lightweight. | Stopped working after a few weeks. | Build quality feels cheap. | Exceeded my expectations, fantastic product. | Connectivity issues with Wi-Fi and Bluetooth. | Poor sound quality, not satisfied. | Great value for the price, highly recommend. | Overheats quickly after continuous use. | Battery life is excellent and long-lasting.",Chan Inc,35,59,96,98,negative,38
EL100291,Electronics Attention 291,110.66,"Battery life is excellent and long-lasting. | Stopped working after a few weeks. | Poor sound quality, not satisfied. | Compact design and very lightweight. | Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Very easy to set up and operate. | Great value for the price, highly recommend. | Overheats quickly after continuous use. | Connectivity issues with Wi-Fi and Bluetooth. | Display is sharp and vibrant. | Build quality feels cheap.",Johnston Inc,63,80,88,56,positive,88
EL100292,Electronics Wish 292,335.39,"Overheats quickly after continuous use. | Display is sharp and vibrant. | Build quality feels cheap. | Poor sound quality, not satisfied. | Compact design and very lightweight. | Performance is smooth and fast. | Very easy to set up and operate. | Exceeded my expectations, fantastic product. | Battery life is excellent and long-lasting. | Connectivity issues with Wi-Fi and Bluetooth. | Stopped working after a few weeks. | Great value for the price, highly recommend.","Morrison, Lamb and Villanueva",98,63,60,64,neutral,63
EL100293,Electronics Hard 293,669.13,"Stopped working after a few weeks. | Battery life is excellent and long-lasting. | Great value for the price, highly recommend. | Build quality feels cheap. | Exceeded my expectations, fantastic product. | Very easy to set up and operate. | Connectivity issues with Wi-Fi and Bluetooth. | Compact design and very lightweight. | Overheats quickly after continuous use. | Display is sharp and vibrant.",Carson-Wells,49,81,93,33,negative,25
EL100294,Electronics See 294,153.05,"Performance is smooth and fast. | Great value for the price, highly recommend. | Build quality feels cheap. | Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Compact design and very lightweight. | Stopped working after a few weeks. | Exceeded my expectations, fantastic product. | Connectivity issues with Wi-Fi and Bluetooth. | Poor sound quality, not satisfied.",Gilbert and Sons,59,63,82,62,positive,88
EL100295,Electronics People 295,208.05,"Exceeded my expectations, fantastic product. | Battery life is excellent and long-lasting. | Compact design and very lightweight. | Stopped working after a few weeks. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Overheats quickly after continuous use. | Performance is smooth and fast. | Great value for the price, highly recommend. | Display is sharp and vibrant.","Hernandez, Rogers and Sellers",84,67,33,52,neutral,57
EL100296,Electronics After 296,596.58,"Connectivity issues with Wi-Fi and Bluetooth. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Compact design and very lightweight. | Build quality feels cheap. | Great value for the price, highly recommend. | Stopped working after a few weeks. | Very easy to set up and operate. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Poor sound quality, not satisfied.",Clark Inc,48,93,81,22,negative,31
