product_id,product_name,product_price,reviews,created_by,environmental impact,labor rights,animal welfare,corporate governance,category,public_sentiment_score
BE100554,Beauty Old 554,334.02,"Doesn’t last long, fades quickly. | Caused breakouts after a week. | Caused irritation on my skin. | Too oily and sticky after use. | Bottle design is very convenient. | Fragrance is long-lasting and pleasant. | Helped improve my skin glow. | Moisturizes well and feels refreshing. | Texture is smooth and easy to apply. | Perfect for daily skincare routine.",Alexander PLC,56.0,82.0,82.0,99.0,Beauty,94.55
BE100555,Beauty Stay 555,446.33,"Caused irritation on my skin. | Perfect for daily skincare routine. | Doesn’t last long, fades quickly. | Moisturizes well and feels refreshing. | Texture is smooth and easy to apply. | Bottle design is very convenient. | Helped improve my skin glow. | Caused breakouts after a week. | Fragrance is long-lasting and pleasant. | Too oily and sticky after use. | Very affordable and effective product.",Johnson and Sons,30.0,60.0,61.0,28.0,Beauty,96.76
BE100556,Beauty Involve 556,450.81,Helped improve my skin glow. | Moisturizes well and feels refreshing. | Very affordable and effective product. | Perfect for daily skincare routine. | Bottle design is very convenient. | Caused breakouts after a week. | Caused irritation on my skin. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Texture is smooth and easy to apply.,"Mckinney, Christensen and Vasquez",46.0,26.0,73.0,94.0,Beauty,96.61
BE100557,Beauty Stock 557,636.56,"Caused breakouts after a week. | Bottle design is very convenient. | Helped improve my skin glow. | Fragrance is long-lasting and pleasant. | Texture is smooth and easy to apply. | Very affordable and effective product. | Too oily and sticky after use. | Caused irritation on my skin. | Doesn’t last long, fades quickly. | Perfect for daily skincare routine. | Not suitable for sensitive skin. | Moisturizes well and feels refreshing.",Alexander-Lang,53.0,28.0,86.0,25.0,Beauty,96.76
BE100558,Beauty Health 558,353.04,"Fragrance is long-lasting and pleasant. | Very affordable and effective product. | Not suitable for sensitive skin. | Caused breakouts after a week. | Doesn’t last long, fades quickly. | Bottle design is very convenient. | Caused irritation on my skin. | Helped improve my skin glow. | Too oily and sticky after use. | Perfect for daily skincare routine. | Moisturizes well and feels refreshing.","Barrett, Torres and Shah",57.0,23.0,99.0,68.0,Beauty,94.79
BE100559,Beauty Already 559,748.85,"Doesn’t last long, fades quickly. | Very affordable and effective product. | Bottle design is very convenient. | Not suitable for sensitive skin. | Too oily and sticky after use. | Perfect for daily skincare routine. | Helped improve my skin glow. | Caused breakouts after a week. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing.",Cox-Glenn,80.0,68.0,75.0,95.0,Beauty,96.84
BE100560,Beauty Major 560,586.64,"Moisturizes well and feels refreshing. | Caused breakouts after a week. | Caused irritation on my skin. | Helped improve my skin glow. | Fragrance is long-lasting and pleasant. | Too oily and sticky after use. | Bottle design is very convenient. | Very affordable and effective product. | Doesn’t last long, fades quickly. | Not suitable for sensitive skin.",Carson-Turner,72.0,95.0,38.0,41.0,Beauty,90.53
BE100561,Beauty Trouble 561,404.21,"Very affordable and effective product. | Doesn’t last long, fades quickly. | Caused irritation on my skin. | Too oily and sticky after use. | Perfect for daily skincare routine. | Texture is smooth and easy to apply. | Fragrance is long-lasting and pleasant. | Not suitable for sensitive skin. | Caused breakouts after a week. | Moisturizes well and feels refreshing. | Helped improve my skin glow.","Rios, Mitchell and Moon",84.0,25.0,65.0,67.0,Beauty,96.61
BE100562,Beauty Partner 562,518.1,"Helped improve my skin glow. | Moisturizes well and feels refreshing. | Fragrance is long-lasting and pleasant. | Very affordable and effective product. | Doesn’t last long, fades quickly. | Caused breakouts after a week. | Caused irritation on my skin. | Too oily and sticky after use. | Texture is smooth and easy to apply. | Bottle design is very convenient. | Not suitable for sensitive skin. | Perfect for daily skincare routine.",Lewis LLC,22.0,40.0,34.0,40.0,Beauty,96.61
BE100563,Beauty Always 563,618.02,"Caused breakouts after a week. | Fragrance is long-lasting and pleasant. | Perfect for daily skincare routine. | Caused irritation on my skin. | Not suitable for sensitive skin. | Moisturizes well and feels refreshing. | Doesn’t last long, fades quickly. | Too oily and sticky after use. | Helped improve my skin glow. | Bottle design is very convenient. | Very affordable and effective product. | Texture is smooth and easy to apply.",Durham-Roman,86.0,34.0,51.0,52.0,Beauty,96.61
BE100564,Beauty Head 564,253.22,Fragrance is long-lasting and pleasant. | Very affordable and effective product. | Helped improve my skin glow. | Moisturizes well and feels refreshing. | Caused breakouts after a week. | Perfect for daily skincare routine. | Bottle design is very convenient. | Too oily and sticky after use. | Texture is smooth and easy to apply. | Not suitable for sensitive skin.,"Chapman, Henry and Hudson",47.0,86.0,68.0,100.0,Beauty,97.68
BE100565,Beauty Economic 565,426.39,"Not suitable for sensitive skin. | Bottle design is very convenient. | Caused breakouts after a week. | Very affordable and effective product. | Moisturizes well and feels refreshing. | Too oily and sticky after use. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Perfect for daily skincare routine.",Diaz and Sons,33.0,85.0,40.0,75.0,Beauty,96.61
BE100566,Beauty Away 566,579.1,"Fragrance is long-lasting and pleasant. | Perfect for daily skincare routine. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Caused irritation on my skin. | Too oily and sticky after use. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Moisturizes well and feels refreshing. | Very affordable and effective product. | Bottle design is very convenient.",Lopez-Braun,71.0,75.0,84.0,48.0,Beauty,96.61
BE100567,Beauty Effect 567,952.01,"Very affordable and effective product. | Bottle design is very convenient. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Not suitable for sensitive skin. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Caused breakouts after a week. | Texture is smooth and easy to apply. | Too oily and sticky after use.",Stevenson-Johnson,49.0,87.0,89.0,72.0,Beauty,92.33
BE100568,Beauty Serious 568,178.97,"Helped improve my skin glow. | Moisturizes well and feels refreshing. | Doesn’t last long, fades quickly. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Very affordable and effective product. | Perfect for daily skincare routine. | Caused irritation on my skin. | Caused breakouts after a week. | Bottle design is very convenient.","Castaneda, Hunter and Bridges",77.0,51.0,46.0,59.0,Beauty,95.07
BE100569,Beauty Stay 569,714.93,"Perfect for daily skincare routine. | Caused breakouts after a week. | Moisturizes well and feels refreshing. | Fragrance is long-lasting and pleasant. | Helped improve my skin glow. | Very affordable and effective product. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Bottle design is very convenient. | Too oily and sticky after use. | Doesn’t last long, fades quickly.","Page, Hall and Smith",73.0,85.0,42.0,93.0,Beauty,97.68
BE100570,Beauty Yeah 570,389.23,"Too oily and sticky after use. | Doesn’t last long, fades quickly. | Bottle design is very convenient. | Caused breakouts after a week. | Not suitable for sensitive skin. | Caused irritation on my skin. | Helped improve my skin glow. | Moisturizes well and feels refreshing. | Very affordable and effective product. | Texture is smooth and easy to apply. | Perfect for daily skincare routine. | Fragrance is long-lasting and pleasant.",Cook-Stone,88.0,48.0,66.0,37.0,Beauty,96.61
BE100571,Beauty Set 571,539.42,"Doesn’t last long, fades quickly. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Very affordable and effective product. | Perfect for daily skincare routine. | Caused breakouts after a week. | Texture is smooth and easy to apply. | Bottle design is very convenient. | Caused irritation on my skin. | Moisturizes well and feels refreshing. | Helped improve my skin glow.",Kennedy LLC,34.0,85.0,31.0,66.0,Beauty,96.44
BE100572,Beauty Born 572,222.35,"Helped improve my skin glow. | Doesn’t last long, fades quickly. | Caused irritation on my skin. | Fragrance is long-lasting and pleasant. | Perfect for daily skincare routine. | Texture is smooth and easy to apply. | Too oily and sticky after use. | Moisturizes well and feels refreshing. | Very affordable and effective product. | Caused breakouts after a week. | Bottle design is very convenient. | Not suitable for sensitive skin.",Clark PLC,57.0,53.0,85.0,32.0,Beauty,96.61
BE100573,Beauty Ability 573,178.21,"Doesn’t last long, fades quickly. | Fragrance is long-lasting and pleasant. | Texture is smooth and easy to apply. | Caused breakouts after a week. | Helped improve my skin glow. | Not suitable for sensitive skin. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine. | Too oily and sticky after use. | Caused irritation on my skin.",Ramirez-Jones,97.0,46.0,24.0,46.0,Beauty,94.55
BE100574,Beauty Left 574,495.04,"Bottle design is very convenient. | Perfect for daily skincare routine. | Helped improve my skin glow. | Doesn’t last long, fades quickly. | Texture is smooth and easy to apply. | Caused breakouts after a week. | Not suitable for sensitive skin. | Caused irritation on my skin. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing.",Hernandez-Mcbride,33.0,79.0,28.0,81.0,Beauty,94.87
BE100575,Beauty Stay 575,470.69,Bottle design is very convenient. | Caused breakouts after a week. | Too oily and sticky after use. | Fragrance is long-lasting and pleasant. | Perfect for daily skincare routine. | Texture is smooth and easy to apply. | Caused irritation on my skin. | Not suitable for sensitive skin. | Helped improve my skin glow. | Moisturizes well and feels refreshing.,"Ellison, Perez and Thompson",76.0,58.0,39.0,93.0,Beauty,94.55
BE100576,Beauty Woman 576,192.36,"Caused irritation on my skin. | Too oily and sticky after use. | Moisturizes well and feels refreshing. | Bottle design is very convenient. | Texture is smooth and easy to apply. | Doesn’t last long, fades quickly. | Not suitable for sensitive skin. | Perfect for daily skincare routine. | Fragrance is long-lasting and pleasant. | Very affordable and effective product. | Caused breakouts after a week. | Helped improve my skin glow.",Hill and Sons,78.0,63.0,82.0,64.0,Beauty,96.61
BE100577,Beauty Yourself 577,720.21,"Caused breakouts after a week. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Too oily and sticky after use. | Moisturizes well and feels refreshing. | Bottle design is very convenient. | Helped improve my skin glow.",Baker Group,27.0,55.0,91.0,22.0,Beauty,90.0
BE100578,Beauty Artist 578,123.16,"Too oily and sticky after use. | Bottle design is very convenient. | Perfect for daily skincare routine. | Helped improve my skin glow. | Moisturizes well and feels refreshing. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Caused breakouts after a week. | Doesn’t last long, fades quickly. | Fragrance is long-lasting and pleasant.",Baker-Smith,91.0,38.0,92.0,41.0,Beauty,94.87
BE100579,Beauty Agency 579,536.48,"Caused breakouts after a week. | Not suitable for sensitive skin. | Texture is smooth and easy to apply. | Doesn’t last long, fades quickly. | Caused irritation on my skin. | Fragrance is long-lasting and pleasant. | Helped improve my skin glow. | Very affordable and effective product. | Too oily and sticky after use. | Bottle design is very convenient. | Perfect for daily skincare routine. | Moisturizes well and feels refreshing.","Munoz, Mosley and Jones",38.0,64.0,90.0,46.0,Beauty,96.77
